Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Hour,Day of week,Trip Completed
3396,City,25,Trip Completed,13-07-2016 14:59,13-07-2016 15:57,13-07-2016,14,Wednesday,TRUE
3590,City,25,Trip Completed,13-07-2016 18:31,13-07-2016 19:31,13-07-2016,18,Wednesday,TRUE
3762,City,25,Trip Completed,13-07-2016 20:38,13-07-2016 21:21,13-07-2016,20,Wednesday,TRUE
4566,City,25,Trip Completed,14-07-2016 09:48,14-07-2016 10:22,14-07-2016,9,Thursday,TRUE
4862,City,25,Trip Completed,14-07-2016 17:37,14-07-2016 18:41,14-07-2016,17,Thursday,TRUE
5564,Airport,25,Trip Completed,15-07-2016 05:41,15-07-2016 06:53,15-07-2016,5,Friday,TRUE
6187,City,25,Trip Completed,15-07-2016 17:11,15-07-2016 18:08,15-07-2016,17,Friday,TRUE
6642,City,25,Trip Completed,15-07-2016 22:07,15-07-2016 22:54,15-07-2016,22,Friday,TRUE
322,City,26,Trip Completed,11-07-2016 07:31,11-07-2016 08:10,11-07-2016,7,Monday,TRUE
793,City,26,Trip Completed,11-07-2016 17:04,11-07-2016 18:06,11-07-2016,17,Monday,TRUE
898,Airport,26,Trip Completed,11-07-2016 18:14,11-07-2016 19:09,11-07-2016,18,Monday,TRUE
1258,City,26,Trip Completed,11-07-2016 21:51,11-07-2016 23:00,11-07-2016,21,Monday,TRUE
2832,City,26,Trip Completed,13-07-2016 05:20,13-07-2016 06:14,13-07-2016,5,Wednesday,TRUE
3139,City,26,Trip Completed,13-07-2016 08:54,13-07-2016 09:22,13-07-2016,8,Wednesday,TRUE
3438,City,26,Trip Completed,13-07-2016 16:12,13-07-2016 17:13,13-07-2016,16,Wednesday,TRUE
3966,Airport,26,Trip Completed,13-07-2016 22:50,13-07-2016 23:27,13-07-2016,22,Wednesday,TRUE
6401,Airport,26,Trip Completed,15-07-2016 19:33,15-07-2016 20:16,15-07-2016,19,Friday,TRUE
204,City,27,Trip Completed,11-07-2016 06:04,11-07-2016 06:44,11-07-2016,6,Monday,TRUE
632,Airport,27,Trip Completed,11-07-2016 12:20,11-07-2016 13:10,11-07-2016,12,Monday,TRUE
763,City,27,Trip Completed,11-07-2016 16:19,11-07-2016 17:25,11-07-2016,16,Monday,TRUE
1786,Airport,27,Trip Completed,12-07-2016 09:03,12-07-2016 09:58,12-07-2016,9,Tuesday,TRUE
1968,City,27,Trip Completed,12-07-2016 12:10,12-07-2016 12:49,12-07-2016,12,Tuesday,TRUE
2088,Airport,27,Trip Completed,12-07-2016 15:51,12-07-2016 17:02,12-07-2016,15,Tuesday,TRUE
2473,Airport,27,Trip Completed,12-07-2016 20:43,12-07-2016 21:20,12-07-2016,20,Tuesday,TRUE
2869,Airport,27,Trip Completed,13-07-2016 05:50,13-07-2016 06:27,13-07-2016,5,Wednesday,TRUE
3742,Airport,27,Trip Completed,13-07-2016 20:24,13-07-2016 20:48,13-07-2016,20,Wednesday,TRUE
4440,Airport,27,Trip Completed,14-07-2016 08:26,14-07-2016 09:00,14-07-2016,8,Thursday,TRUE
5234,City,27,Trip Completed,14-07-2016 21:09,14-07-2016 21:52,14-07-2016,21,Thursday,TRUE
6354,Airport,27,Trip Completed,15-07-2016 18:59,15-07-2016 19:35,15-07-2016,18,Friday,TRUE
6638,City,27,Trip Completed,15-07-2016 21:59,15-07-2016 23:13,15-07-2016,21,Friday,TRUE
84,City,28,Trip Completed,11-07-2016 04:50,11-07-2016 05:26,11-07-2016,4,Monday,TRUE
1199,City,28,Trip Completed,11-07-2016 21:17,11-07-2016 21:53,11-07-2016,21,Monday,TRUE
1676,Airport,28,Trip Completed,12-07-2016 07:44,12-07-2016 08:40,12-07-2016,7,Tuesday,TRUE
2774,City,28,Trip Completed,13-07-2016 04:33,13-07-2016 05:13,13-07-2016,4,Wednesday,TRUE
3220,Airport,28,Trip Completed,13-07-2016 09:51,13-07-2016 10:24,13-07-2016,9,Wednesday,TRUE
3718,Airport,28,Trip Completed,13-07-2016 19:56,13-07-2016 20:47,13-07-2016,19,Wednesday,TRUE
4904,Airport,28,Trip Completed,14-07-2016 18:02,14-07-2016 18:58,14-07-2016,18,Thursday,TRUE
6527,Airport,28,Trip Completed,15-07-2016 20:54,15-07-2016 21:53,15-07-2016,20,Friday,TRUE
6710,City,28,Trip Completed,15-07-2016 23:02,16-07-2016 00:12,15-07-2016,23,Friday,TRUE
1584,Airport,29,Trip Completed,12-07-2016 06:26,12-07-2016 07:18,12-07-2016,6,Tuesday,TRUE
1966,Airport,29,Trip Completed,12-07-2016 12:05,12-07-2016 13:12,12-07-2016,12,Tuesday,TRUE
2827,City,29,Trip Completed,13-07-2016 05:18,13-07-2016 06:18,13-07-2016,5,Wednesday,TRUE
2945,Airport,29,Trip Completed,13-07-2016 06:34,13-07-2016 07:28,13-07-2016,6,Wednesday,TRUE
3365,City,29,Trip Completed,13-07-2016 13:47,13-07-2016 14:51,13-07-2016,13,Wednesday,TRUE
3548,Airport,29,Trip Completed,13-07-2016 18:07,13-07-2016 19:12,13-07-2016,18,Wednesday,TRUE
3753,City,29,Trip Completed,13-07-2016 20:30,13-07-2016 21:42,13-07-2016,20,Wednesday,TRUE
4569,Airport,29,Trip Completed,14-07-2016 09:48,14-07-2016 10:49,14-07-2016,9,Thursday,TRUE
6309,Airport,29,Trip Completed,15-07-2016 18:29,15-07-2016 19:42,15-07-2016,18,Friday,TRUE
6437,City,29,Trip Completed,15-07-2016 19:53,15-07-2016 20:26,15-07-2016,19,Friday,TRUE
517,Airport,03-Jan,Trip Completed,11-07-2016 09:45,11-07-2016 10:24,11-07-2016,9,Monday,TRUE
1406,Airport,03-Jan,Trip Completed,12-07-2016 03:02,12-07-2016 03:55,12-07-2016,3,Tuesday,TRUE
1643,Airport,03-Jan,Trip Completed,12-07-2016 07:18,12-07-2016 08:10,12-07-2016,7,Tuesday,TRUE
2108,Airport,03-Jan,Trip Completed,12-07-2016 16:14,12-07-2016 16:48,12-07-2016,16,Tuesday,TRUE
2647,City,03-Jan,Trip Completed,12-07-2016 22:46,12-07-2016 23:18,12-07-2016,22,Tuesday,TRUE
3129,City,03-Jan,Trip Completed,13-07-2016 08:41,13-07-2016 09:41,13-07-2016,8,Wednesday,TRUE
3738,Airport,03-Jan,Trip Completed,13-07-2016 20:15,13-07-2016 20:55,13-07-2016,20,Wednesday,TRUE
4422,Airport,03-Jan,Trip Completed,14-07-2016 08:13,14-07-2016 09:13,14-07-2016,8,Thursday,TRUE
4790,City,03-Jan,Trip Completed,14-07-2016 16:43,14-07-2016 17:56,14-07-2016,16,Thursday,TRUE
5496,City,03-Jan,Trip Completed,15-07-2016 04:59,15-07-2016 05:34,15-07-2016,4,Friday,TRUE
6484,Airport,03-Jan,Trip Completed,15-07-2016 20:19,15-07-2016 21:01,15-07-2016,20,Friday,TRUE
6731,Airport,03-Jan,Trip Completed,15-07-2016 23:23,16-07-2016 00:11,15-07-2016,23,Friday,TRUE
629,Airport,31,Trip Completed,11-07-2016 12:14,11-07-2016 13:00,11-07-2016,12,Monday,TRUE
745,Airport,31,Trip Completed,11-07-2016 15:48,11-07-2016 16:45,11-07-2016,15,Monday,TRUE
1064,City,31,Trip Completed,11-07-2016 19:53,11-07-2016 20:31,11-07-2016,19,Monday,TRUE
1886,Airport,31,Trip Completed,12-07-2016 10:10,12-07-2016 10:35,12-07-2016,10,Tuesday,TRUE
5608,Airport,31,Trip Completed,15-07-2016 06:18,15-07-2016 07:07,15-07-2016,6,Friday,TRUE
5877,City,31,Trip Completed,15-07-2016 09:37,15-07-2016 10:08,15-07-2016,9,Friday,TRUE
6100,Airport,31,Trip Completed,15-07-2016 14:44,15-07-2016 15:41,15-07-2016,14,Friday,TRUE
6659,Airport,31,Trip Completed,15-07-2016 22:15,15-07-2016 23:07,15-07-2016,22,Friday,TRUE
2162,Airport,32,Trip Completed,12-07-2016 17:34,12-07-2016 18:33,12-07-2016,17,Tuesday,TRUE
3294,Airport,32,Trip Completed,13-07-2016 11:23,13-07-2016 12:14,13-07-2016,11,Wednesday,TRUE
3686,City,32,Trip Completed,13-07-2016 19:33,13-07-2016 20:34,13-07-2016,19,Wednesday,TRUE
4784,City,32,Trip Completed,14-07-2016 16:41,14-07-2016 17:15,14-07-2016,16,Thursday,TRUE
5896,City,32,Trip Completed,15-07-2016 09:47,15-07-2016 10:32,15-07-2016,9,Friday,TRUE
6190,City,32,Trip Completed,15-07-2016 17:11,15-07-2016 17:55,15-07-2016,17,Friday,TRUE
6551,City,32,Trip Completed,15-07-2016 21:03,15-07-2016 22:17,15-07-2016,21,Friday,TRUE
145,City,33,Trip Completed,11-07-2016 05:32,11-07-2016 06:37,11-07-2016,5,Monday,TRUE
735,City,33,Trip Completed,11-07-2016 15:27,11-07-2016 16:32,11-07-2016,15,Monday,TRUE
918,Airport,33,Trip Completed,11-07-2016 18:22,11-07-2016 19:04,11-07-2016,18,Monday,TRUE
1478,City,33,Trip Completed,12-07-2016 05:16,12-07-2016 06:13,12-07-2016,5,Tuesday,TRUE
1957,City,33,Trip Completed,12-07-2016 11:45,12-07-2016 12:55,12-07-2016,11,Tuesday,TRUE
3097,City,33,Trip Completed,13-07-2016 08:15,13-07-2016 09:12,13-07-2016,8,Wednesday,TRUE
3981,Airport,33,Trip Completed,13-07-2016 23:13,13-07-2016 23:38,13-07-2016,23,Wednesday,TRUE
4175,City,33,Trip Completed,14-07-2016 05:11,14-07-2016 06:15,14-07-2016,5,Thursday,TRUE
6237,City,33,Trip Completed,15-07-2016 17:50,15-07-2016 18:49,15-07-2016,17,Friday,TRUE
738,City,34,Trip Completed,11-07-2016 15:30,11-07-2016 16:44,11-07-2016,15,Monday,TRUE
2731,City,34,Trip Completed,13-07-2016 02:38,13-07-2016 03:16,13-07-2016,2,Wednesday,TRUE
2863,Airport,34,Trip Completed,13-07-2016 05:46,13-07-2016 06:22,13-07-2016,5,Wednesday,TRUE
3528,Airport,34,Trip Completed,13-07-2016 17:50,13-07-2016 18:17,13-07-2016,17,Wednesday,TRUE
4653,City,34,Trip Completed,14-07-2016 11:58,14-07-2016 12:55,14-07-2016,11,Thursday,TRUE
5042,City,34,Trip Completed,14-07-2016 19:21,14-07-2016 20:05,14-07-2016,19,Thursday,TRUE
360,Airport,35,Trip Completed,11-07-2016 08:02,11-07-2016 09:05,11-07-2016,8,Monday,TRUE
771,Airport,35,Trip Completed,11-07-2016 16:19,11-07-2016 17:34,11-07-2016,16,Monday,TRUE
1274,City,35,Trip Completed,11-07-2016 22:01,11-07-2016 23:21,11-07-2016,22,Monday,TRUE
1501,City,35,Trip Completed,12-07-2016 05:41,12-07-2016 06:47,12-07-2016,5,Tuesday,TRUE
1972,City,35,Trip Completed,12-07-2016 12:22,12-07-2016 12:43,12-07-2016,12,Tuesday,TRUE
2871,City,35,Trip Completed,13-07-2016 05:53,13-07-2016 07:00,13-07-2016,5,Wednesday,TRUE
3395,City,35,Trip Completed,13-07-2016 14:52,13-07-2016 15:33,13-07-2016,14,Wednesday,TRUE
3572,City,35,Trip Completed,13-07-2016 18:25,13-07-2016 19:31,13-07-2016,18,Wednesday,TRUE
4118,Airport,35,Trip Completed,14-07-2016 04:28,14-07-2016 05:26,14-07-2016,4,Thursday,TRUE
4739,City,35,Trip Completed,14-07-2016 14:52,14-07-2016 15:37,14-07-2016,14,Thursday,TRUE
6556,City,35,Trip Completed,15-07-2016 21:09,15-07-2016 21:38,15-07-2016,21,Friday,TRUE
6677,Airport,35,Trip Completed,15-07-2016 22:29,15-07-2016 23:22,15-07-2016,22,Friday,TRUE
1104,Airport,36,Trip Completed,11-07-2016 20:17,11-07-2016 21:20,11-07-2016,20,Monday,TRUE
1596,Airport,36,Trip Completed,12-07-2016 06:39,12-07-2016 07:30,12-07-2016,6,Tuesday,TRUE
1835,Airport,36,Trip Completed,12-07-2016 09:35,12-07-2016 10:30,12-07-2016,9,Tuesday,TRUE
2110,Airport,36,Trip Completed,12-07-2016 16:19,12-07-2016 17:12,12-07-2016,16,Tuesday,TRUE
2759,Airport,36,Trip Completed,13-07-2016 03:50,13-07-2016 04:33,13-07-2016,3,Wednesday,TRUE
3010,Airport,36,Trip Completed,13-07-2016 07:26,13-07-2016 08:40,13-07-2016,7,Wednesday,TRUE
3403,City,36,Trip Completed,13-07-2016 15:16,13-07-2016 15:45,13-07-2016,15,Wednesday,TRUE
3856,Airport,36,Trip Completed,13-07-2016 21:34,13-07-2016 22:26,13-07-2016,21,Wednesday,TRUE
4472,City,36,Trip Completed,14-07-2016 08:39,14-07-2016 09:55,14-07-2016,8,Thursday,TRUE
5199,City,36,Trip Completed,14-07-2016 20:50,14-07-2016 21:57,14-07-2016,20,Thursday,TRUE
5612,City,36,Trip Completed,15-07-2016 06:15,15-07-2016 07:17,15-07-2016,6,Friday,TRUE
6614,Airport,36,Trip Completed,15-07-2016 21:40,15-07-2016 22:56,15-07-2016,21,Friday,TRUE
191,Airport,37,Trip Completed,11-07-2016 05:55,11-07-2016 06:45,11-07-2016,5,Monday,TRUE
333,City,37,Trip Completed,11-07-2016 07:43,11-07-2016 08:53,11-07-2016,7,Monday,TRUE
488,Airport,37,Trip Completed,11-07-2016 09:35,11-07-2016 10:20,11-07-2016,9,Monday,TRUE
1780,City,37,Trip Completed,12-07-2016 08:58,12-07-2016 09:45,12-07-2016,8,Tuesday,TRUE
2235,Airport,37,Trip Completed,12-07-2016 18:12,12-07-2016 19:14,12-07-2016,18,Tuesday,TRUE
2516,City,37,Trip Completed,12-07-2016 21:05,12-07-2016 22:18,12-07-2016,21,Tuesday,TRUE
4209,City,37,Trip Completed,14-07-2016 05:37,14-07-2016 06:42,14-07-2016,5,Thursday,TRUE
4726,City,37,Trip Completed,14-07-2016 13:52,14-07-2016 15:04,14-07-2016,13,Thursday,TRUE
5088,Airport,37,Trip Completed,14-07-2016 19:52,14-07-2016 21:06,14-07-2016,19,Thursday,TRUE
5352,Airport,37,Trip Completed,14-07-2016 23:01,14-07-2016 23:45,14-07-2016,23,Thursday,TRUE
6024,Airport,37,Trip Completed,15-07-2016 12:43,15-07-2016 13:55,15-07-2016,12,Friday,TRUE
6196,Airport,37,Trip Completed,15-07-2016 17:19,15-07-2016 18:03,15-07-2016,17,Friday,TRUE
6297,City,37,Trip Completed,15-07-2016 18:21,15-07-2016 18:57,15-07-2016,18,Friday,TRUE
125,City,38,Trip Completed,11-07-2016 05:12,11-07-2016 06:17,11-07-2016,5,Monday,TRUE
1611,City,38,Trip Completed,12-07-2016 06:49,12-07-2016 07:44,12-07-2016,6,Tuesday,TRUE
1814,City,38,Trip Completed,12-07-2016 09:19,12-07-2016 09:59,12-07-2016,9,Tuesday,TRUE
3088,City,38,Trip Completed,13-07-2016 08:12,13-07-2016 09:01,13-07-2016,8,Wednesday,TRUE
3384,Airport,38,Trip Completed,13-07-2016 14:40,13-07-2016 15:34,13-07-2016,14,Wednesday,TRUE
4218,Airport,38,Trip Completed,14-07-2016 05:38,14-07-2016 06:24,14-07-2016,5,Thursday,TRUE
5757,City,38,Trip Completed,15-07-2016 08:12,15-07-2016 09:17,15-07-2016,8,Friday,TRUE
5958,Airport,38,Trip Completed,15-07-2016 10:48,15-07-2016 11:49,15-07-2016,10,Friday,TRUE
6314,City,38,Trip Completed,15-07-2016 18:31,15-07-2016 19:30,15-07-2016,18,Friday,TRUE
249,City,39,Trip Completed,11-07-2016 06:31,11-07-2016 07:14,11-07-2016,6,Monday,TRUE
728,City,39,Trip Completed,11-07-2016 15:05,11-07-2016 16:09,11-07-2016,15,Monday,TRUE
3042,City,39,Trip Completed,13-07-2016 07:38,13-07-2016 08:32,13-07-2016,7,Wednesday,TRUE
3620,City,39,Trip Completed,13-07-2016 18:54,13-07-2016 20:08,13-07-2016,18,Wednesday,TRUE
4276,City,39,Trip Completed,14-07-2016 06:22,14-07-2016 07:23,14-07-2016,6,Thursday,TRUE
4735,City,39,Trip Completed,14-07-2016 14:43,14-07-2016 15:51,14-07-2016,14,Thursday,TRUE
1353,Airport,04-Jan,Trip Completed,11-07-2016 23:51,12-07-2016 00:34,11-07-2016,23,Monday,TRUE
1568,City,04-Jan,Trip Completed,12-07-2016 06:18,12-07-2016 06:52,12-07-2016,6,Tuesday,TRUE
2465,City,04-Jan,Trip Completed,12-07-2016 20:38,12-07-2016 21:37,12-07-2016,20,Tuesday,TRUE
3688,City,04-Jan,Trip Completed,13-07-2016 19:39,13-07-2016 20:40,13-07-2016,19,Wednesday,TRUE
4727,City,04-Jan,Trip Completed,14-07-2016 14:06,14-07-2016 15:02,14-07-2016,14,Thursday,TRUE
5348,City,04-Jan,Trip Completed,14-07-2016 22:50,14-07-2016 23:45,14-07-2016,22,Thursday,TRUE
6537,Airport,04-Jan,Trip Completed,15-07-2016 20:52,15-07-2016 22:03,15-07-2016,20,Friday,TRUE
1941,Airport,41,Trip Completed,12-07-2016 11:29,12-07-2016 12:09,12-07-2016,11,Tuesday,TRUE
3766,Airport,41,Trip Completed,13-07-2016 20:33,13-07-2016 21:24,13-07-2016,20,Wednesday,TRUE
4243,Airport,41,Trip Completed,14-07-2016 06:02,14-07-2016 06:37,14-07-2016,6,Thursday,TRUE
4717,Airport,41,Trip Completed,14-07-2016 13:42,14-07-2016 14:36,14-07-2016,13,Thursday,TRUE
5682,City,41,Trip Completed,15-07-2016 07:16,15-07-2016 08:24,15-07-2016,7,Friday,TRUE
6343,City,41,Trip Completed,15-07-2016 18:44,15-07-2016 19:21,15-07-2016,18,Friday,TRUE
6726,Airport,41,Trip Completed,15-07-2016 23:22,16-07-2016 00:12,15-07-2016,23,Friday,TRUE
238,City,42,Trip Completed,11-07-2016 06:27,11-07-2016 07:15,11-07-2016,6,Monday,TRUE
2624,City,42,Trip Completed,12-07-2016 22:16,12-07-2016 23:17,12-07-2016,22,Tuesday,TRUE
2787,City,42,Trip Completed,13-07-2016 04:54,13-07-2016 05:29,13-07-2016,4,Wednesday,TRUE
3992,City,42,Trip Completed,13-07-2016 23:24,14-07-2016 00:04,13-07-2016,23,Wednesday,TRUE
4974,City,42,Trip Completed,14-07-2016 18:44,14-07-2016 19:16,14-07-2016,18,Thursday,TRUE
5478,Airport,42,Trip Completed,15-07-2016 04:43,15-07-2016 05:44,15-07-2016,4,Friday,TRUE
5641,City,42,Trip Completed,15-07-2016 06:46,15-07-2016 07:16,15-07-2016,6,Friday,TRUE
128,City,43,Trip Completed,11-07-2016 05:12,11-07-2016 05:48,11-07-2016,5,Monday,TRUE
627,City,43,Trip Completed,11-07-2016 12:12,11-07-2016 13:10,11-07-2016,12,Monday,TRUE
1766,Airport,43,Trip Completed,12-07-2016 08:45,12-07-2016 09:52,12-07-2016,8,Tuesday,TRUE
2089,City,43,Trip Completed,12-07-2016 15:49,12-07-2016 16:32,12-07-2016,15,Tuesday,TRUE
3565,City,43,Trip Completed,13-07-2016 18:13,13-07-2016 18:50,13-07-2016,18,Wednesday,TRUE
3954,Airport,43,Trip Completed,13-07-2016 22:43,14-07-2016 00:03,13-07-2016,22,Wednesday,TRUE
4204,City,43,Trip Completed,14-07-2016 05:36,14-07-2016 06:23,14-07-2016,5,Thursday,TRUE
4651,City,43,Trip Completed,14-07-2016 11:54,14-07-2016 12:47,14-07-2016,11,Thursday,TRUE
5814,City,43,Trip Completed,15-07-2016 08:43,15-07-2016 09:55,15-07-2016,8,Friday,TRUE
6062,City,43,Trip Completed,15-07-2016 13:48,15-07-2016 14:51,15-07-2016,13,Friday,TRUE
118,Airport,44,Trip Completed,11-07-2016 05:11,11-07-2016 05:52,11-07-2016,5,Monday,TRUE
339,Airport,44,Trip Completed,11-07-2016 07:49,11-07-2016 08:45,11-07-2016,7,Monday,TRUE
766,City,44,Trip Completed,11-07-2016 16:23,11-07-2016 17:27,11-07-2016,16,Monday,TRUE
1133,Airport,44,Trip Completed,11-07-2016 20:27,11-07-2016 21:31,11-07-2016,20,Monday,TRUE
2458,City,44,Trip Completed,12-07-2016 20:33,12-07-2016 21:33,12-07-2016,20,Tuesday,TRUE
3060,Airport,44,Trip Completed,13-07-2016 07:56,13-07-2016 09:12,13-07-2016,7,Wednesday,TRUE
3653,City,44,Trip Completed,13-07-2016 19:18,13-07-2016 19:51,13-07-2016,19,Wednesday,TRUE
4321,City,44,Trip Completed,14-07-2016 06:56,14-07-2016 07:47,14-07-2016,6,Thursday,TRUE
5672,Airport,44,Trip Completed,15-07-2016 07:07,15-07-2016 07:59,15-07-2016,7,Friday,TRUE
1698,City,45,Trip Completed,12-07-2016 07:56,12-07-2016 08:56,12-07-2016,7,Tuesday,TRUE
2098,City,45,Trip Completed,12-07-2016 16:12,12-07-2016 16:42,12-07-2016,16,Tuesday,TRUE
2733,City,45,Trip Completed,13-07-2016 02:37,13-07-2016 03:45,13-07-2016,2,Wednesday,TRUE
2917,Airport,45,Trip Completed,13-07-2016 06:21,13-07-2016 06:53,13-07-2016,6,Wednesday,TRUE
3151,Airport,45,Trip Completed,13-07-2016 09:00,13-07-2016 09:38,13-07-2016,9,Wednesday,TRUE
3358,City,45,Trip Completed,13-07-2016 13:30,13-07-2016 14:38,13-07-2016,13,Wednesday,TRUE
5435,City,45,Trip Completed,15-07-2016 02:52,15-07-2016 03:43,15-07-2016,2,Friday,TRUE
5717,Airport,45,Trip Completed,15-07-2016 07:41,15-07-2016 08:24,15-07-2016,7,Friday,TRUE
635,Airport,46,Trip Completed,11-07-2016 12:25,11-07-2016 13:29,11-07-2016,12,Monday,TRUE
1275,Airport,46,Trip Completed,11-07-2016 22:05,11-07-2016 23:02,11-07-2016,22,Monday,TRUE
1562,Airport,46,Trip Completed,12-07-2016 06:16,12-07-2016 07:15,12-07-2016,6,Tuesday,TRUE
2908,Airport,46,Trip Completed,13-07-2016 06:14,13-07-2016 07:17,13-07-2016,6,Wednesday,TRUE
3414,City,46,Trip Completed,13-07-2016 15:28,13-07-2016 16:44,13-07-2016,15,Wednesday,TRUE
3638,Airport,46,Trip Completed,13-07-2016 19:09,13-07-2016 19:58,13-07-2016,19,Wednesday,TRUE
5132,Airport,46,Trip Completed,14-07-2016 20:11,14-07-2016 20:40,14-07-2016,20,Thursday,TRUE
5422,City,46,Trip Completed,15-07-2016 02:09,15-07-2016 03:09,15-07-2016,2,Friday,TRUE
5724,City,46,Trip Completed,15-07-2016 07:40,15-07-2016 08:48,15-07-2016,7,Friday,TRUE
6026,Airport,46,Trip Completed,15-07-2016 12:50,15-07-2016 13:35,15-07-2016,12,Friday,TRUE
6416,City,46,Trip Completed,15-07-2016 19:42,15-07-2016 20:27,15-07-2016,19,Friday,TRUE
995,Airport,47,Trip Completed,11-07-2016 19:11,11-07-2016 19:33,11-07-2016,19,Monday,TRUE
1771,City,47,Trip Completed,12-07-2016 08:56,12-07-2016 09:27,12-07-2016,8,Tuesday,TRUE
2729,Airport,47,Trip Completed,13-07-2016 02:36,13-07-2016 03:03,13-07-2016,2,Wednesday,TRUE
3416,City,47,Trip Completed,13-07-2016 15:31,13-07-2016 16:06,13-07-2016,15,Wednesday,TRUE
4286,City,47,Trip Completed,14-07-2016 06:35,14-07-2016 07:35,14-07-2016,6,Thursday,TRUE
5012,Airport,47,Trip Completed,14-07-2016 18:59,14-07-2016 20:05,14-07-2016,18,Thursday,TRUE
6761,Airport,47,Trip Completed,15-07-2016 00:05,15-07-2016 00:47,15-07-2016,0,Friday,TRUE
5638,City,47,Trip Completed,15-07-2016 06:40,15-07-2016 07:18,15-07-2016,6,Friday,TRUE
6191,Airport,47,Trip Completed,15-07-2016 17:17,15-07-2016 18:16,15-07-2016,17,Friday,TRUE
443,City,48,Trip Completed,11-07-2016 09:05,11-07-2016 09:45,11-07-2016,9,Monday,TRUE
1299,City,48,Trip Completed,11-07-2016 22:22,11-07-2016 23:06,11-07-2016,22,Monday,TRUE
1637,Airport,48,Trip Completed,12-07-2016 07:09,12-07-2016 08:15,12-07-2016,7,Tuesday,TRUE
2099,Airport,48,Trip Completed,12-07-2016 16:03,12-07-2016 17:16,12-07-2016,16,Tuesday,TRUE
2349,Airport,48,Trip Completed,12-07-2016 19:22,12-07-2016 20:07,12-07-2016,19,Tuesday,TRUE
3081,City,48,Trip Completed,13-07-2016 08:10,13-07-2016 08:47,13-07-2016,8,Wednesday,TRUE
3555,Airport,48,Trip Completed,13-07-2016 18:08,13-07-2016 19:07,13-07-2016,18,Wednesday,TRUE
3798,City,48,Trip Completed,13-07-2016 20:55,13-07-2016 21:41,13-07-2016,20,Wednesday,TRUE
3982,Airport,48,Trip Completed,13-07-2016 23:16,14-07-2016 00:34,13-07-2016,23,Wednesday,TRUE
4082,Airport,48,Trip Completed,14-07-2016 02:37,14-07-2016 03:23,14-07-2016,2,Thursday,TRUE
4672,City,48,Trip Completed,14-07-2016 12:36,14-07-2016 13:47,14-07-2016,12,Thursday,TRUE
4937,City,48,Trip Completed,14-07-2016 18:22,14-07-2016 19:14,14-07-2016,18,Thursday,TRUE
5594,Airport,48,Trip Completed,15-07-2016 06:05,15-07-2016 07:02,15-07-2016,6,Friday,TRUE
540,City,49,Trip Completed,11-07-2016 09:56,11-07-2016 10:52,11-07-2016,9,Monday,TRUE
1533,City,49,Trip Completed,12-07-2016 05:56,12-07-2016 06:32,12-07-2016,5,Tuesday,TRUE
2359,City,49,Trip Completed,12-07-2016 19:31,12-07-2016 20:28,12-07-2016,19,Tuesday,TRUE
2603,City,49,Trip Completed,12-07-2016 22:00,12-07-2016 22:51,12-07-2016,22,Tuesday,TRUE
2965,Airport,49,Trip Completed,13-07-2016 06:56,13-07-2016 07:25,13-07-2016,6,Wednesday,TRUE
4002,City,49,Trip Completed,13-07-2016 23:39,14-07-2016 00:50,13-07-2016,23,Wednesday,TRUE
4364,Airport,49,Trip Completed,14-07-2016 07:26,14-07-2016 08:07,14-07-2016,7,Thursday,TRUE
4614,Airport,49,Trip Completed,14-07-2016 10:51,14-07-2016 11:28,14-07-2016,10,Thursday,TRUE
5235,Airport,49,Trip Completed,14-07-2016 21:08,14-07-2016 22:00,14-07-2016,21,Thursday,TRUE
5979,Airport,49,Trip Completed,15-07-2016 11:35,15-07-2016 12:11,15-07-2016,11,Friday,TRUE
6145,Airport,49,Trip Completed,15-07-2016 16:08,15-07-2016 17:20,15-07-2016,16,Friday,TRUE
6363,Airport,49,Trip Completed,15-07-2016 19:07,15-07-2016 19:46,15-07-2016,19,Friday,TRUE
2481,City,05-Jan,Trip Completed,12-07-2016 20:40,12-07-2016 21:37,12-07-2016,20,Tuesday,TRUE
3328,Airport,05-Jan,Trip Completed,13-07-2016 12:28,13-07-2016 13:10,13-07-2016,12,Wednesday,TRUE
3908,Airport,05-Jan,Trip Completed,13-07-2016 22:07,13-07-2016 23:15,13-07-2016,22,Wednesday,TRUE
4416,City,05-Jan,Trip Completed,14-07-2016 08:12,14-07-2016 09:08,14-07-2016,8,Thursday,TRUE
4966,Airport,05-Jan,Trip Completed,14-07-2016 18:35,14-07-2016 19:19,14-07-2016,18,Thursday,TRUE
5243,City,05-Jan,Trip Completed,14-07-2016 21:12,14-07-2016 22:15,14-07-2016,21,Thursday,TRUE
5697,City,05-Jan,Trip Completed,15-07-2016 07:32,15-07-2016 08:12,15-07-2016,7,Friday,TRUE
5864,Airport,05-Jan,Trip Completed,15-07-2016 09:22,15-07-2016 10:18,15-07-2016,9,Friday,TRUE
6530,Airport,05-Jan,Trip Completed,15-07-2016 20:51,15-07-2016 21:30,15-07-2016,20,Friday,TRUE
